"Wage","Associate's","Bachelor's","Doctorate","High School","Master's","None","GDP per capita","Unemployment"
113048,0,0,0,0,1,0,12578.359,5.35
123400,0,0,1,0,0,0,32526.65,3.7
72215.39,0,0,1,0,0,0,32526.65,3.7
92502,0,0,1,0,0,0,32793.3645,2.8
50590,0,1,0,0,0,0,44153.444,7.35
55692,0,1,0,0,0,0,54580.308,5.35
60000,0,1,0,0,0,0,32793.3645,2.8
62750,0,1,0,0,0,0,4212.8895,2.15
208000,0,0,0,0,0,0,1555.709,7.35
71431,0,1,0,0,0,0,11735.4825,9.95
187699,0,0,0,0,0,0,47414.5395,3.95
128821,0,0,0,0,1,0,4960.05,21.8
151570,0,0,0,0,1,0,14567.755,3.55
141315,0,0,0,0,1,0,12578.359,5.35
172318,0,0,0,0,1,0,54580.308,5.35
180000,0,1,0,0,0,0,47414.5395,3.95
83595,0,0,0,0,1,0,12578.359,5.35
162947,0,0,0,0,1,0,54580.308,5.35
119101,0,1,0,0,0,0,54580.308,5.35
90000,0,0,0,0,1,0,44153.444,7.35
61048,0,1,0,0,0,0,12578.359,5.35
90667,0,1,0,0,0,0,12450.6815,3.05
63300,0,1,0,0,0,0,3205.6435,8.5
101000,0,1,0,0,0,0,54580.308,5.35
153746.16,0,0,0,0,1,0,2806.685,8.6
64750,0,0,0,0,1,0,12578.359,5.35
82000,0,0,0,0,1,0,12578.359,5.35
250000,0,0,0,0,1,0,7473.0565,16.85
135000,0,1,0,0,0,0,32793.3645,2.8
80496,0,0,0,0,1,0,6831.44,10.65
135000,0,1,0,0,0,0,32793.3645,2.8
175000,0,0,1,0,0,0,4870.7305,5.6
87547,0,0,1,0,0,0,32793.3645,2.8
128137,0,1,0,0,0,0,4870.7305,5.6
140000,0,0,0,0,1,0,54580.308,5.35
116000,0,0,0,0,1,0,12578.359,5.35
165000,0,0,0,0,1,0,12578.359,5.35
113110,0,1,0,0,0,0,12578.359,5.35
152000,0,1,0,0,0,0,12578.359,5.35
88900,0,1,0,0,0,0,3745.6325,4.9
130000,0,1,0,0,0,0,54580.308,5.35
143000,0,0,0,0,1,0,32526.65,3.7
125360,0,0,0,0,1,0,12578.359,5.35
118000,0,0,1,0,0,0,32526.65,3.7
145246,0,0,0,0,1,0,12578.359,5.35
150000,0,1,0,0,0,0,65504.595,3.7
98592,0,0,1,0,0,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
182146,0,0,0,0,1,0,12578.359,5.35
120000,0,1,0,0,0,0,54580.308,5.35
93080,0,1,0,0,0,0,3341.996,5.3
84470.28,0,0,1,0,0,0,12578.359,5.35
152341.02,0,0,0,0,1,0,12578.359,5.35
131220,0,0,0,0,1,0,12578.359,5.35
128000,0,0,0,0,1,0,12578.359,5.35
180000,0,0,1,0,0,0,12578.359,5.35
85000,0,0,0,0,1,0,12578.359,5.35
143000,0,1,0,0,0,0,49015.6565,3.6
120099,0,0,1,0,0,0,12450.6815,3.05
105000,0,1,0,0,0,0,103781.341,4.4
141669,0,1,0,0,0,0,12578.359,5.35
90000,0,0,1,0,0,0,12578.359,5.35
58490,0,1,0,0,0,0,32793.3645,2.8
104000,0,0,1,0,0,0,4212.8895,2.15
78936,0,0,1,0,0,0,54580.308,5.35
180000,0,0,1,0,0,0,20265.3365,3.85
135000,0,0,0,0,1,0,33656.985,6.45
59875,0,0,0,0,1,0,3745.6325,4.9
59291,0,0,0,0,1,0,12578.359,5.35
59291,0,0,0,0,1,0,12578.359,5.35
59291,0,0,0,0,1,0,32526.65,3.7
59291,0,0,0,0,1,0,12578.359,5.35
59291,0,0,0,0,1,0,12578.359,5.35
42720,0,0,0,0,1,0,11735.4825,9.95
74000,0,1,0,0,0,0,33905.298,2.6
515000,0,0,0,0,0,0,6528.168,3.45
151000,0,0,0,0,1,0,54580.308,5.35
155000,0,1,0,0,0,0,86581.5005,2
148013,0,0,0,0,1,0,54580.308,5.35
153296,0,0,0,0,1,0,32793.3645,2.8
51459,0,0,0,0,1,0,12578.359,5.35
162656,0,0,0,0,1,0,65504.595,3.7
193086,0,0,0,0,0,1,54580.308,5.35
115000,0,0,0,0,1,0,32793.3645,2.8
88000,0,0,0,0,1,0,1945.012,22.6
70000,1,0,0,0,0,0,32793.3645,2.8
47590,0,0,0,0,1,0,12578.359,5.35
134320.23,0,0,0,0,1,0,13832.3245,6.7
64813,0,0,0,0,1,0,12578.359,5.35
67175,0,0,0,0,1,0,12578.359,5.35
166000,0,1,0,0,0,0,54580.308,5.35
125000,0,0,0,0,1,0,31435.547,12.5
150000,0,0,0,0,1,0,54580.308,5.35
127000,0,0,0,0,1,0,12578.359,5.35
105000,0,0,0,0,1,0,12578.359,5.35
164800,0,0,0,0,1,0,32526.65,3.7
101587,0,0,0,0,1,0,12578.359,5.35
120578,0,0,0,0,1,0,12578.359,5.35
101587,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,12578.359,5.35
149000,0,1,0,0,0,0,54580.308,5.35
113110,0,0,0,0,1,0,12578.359,5.35
1e+05,0,0,0,0,1,0,33491.957,5.6
113300,0,0,0,0,1,0,12578.359,5.35
119350,0,0,0,0,1,0,12578.359,5.35
96276,0,0,0,0,1,0,12578.359,5.35
137000,0,0,0,0,1,0,12578.359,5.35
97406,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,32526.65,3.7
125000,0,1,0,0,0,0,12578.359,5.35
121763,0,0,0,0,1,0,32526.65,3.7
93800,0,1,0,0,0,0,12578.359,5.35
93800,0,0,0,0,1,0,12578.359,5.35
145000,0,0,0,0,1,0,12578.359,5.35
63232,0,1,0,0,0,0,86581.5005,2
127500,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
144900,0,0,0,0,1,0,32526.65,3.7
90584,0,0,0,0,1,0,12578.359,5.35
81000,0,0,0,0,1,0,5313.746,6.35
45282,0,1,0,0,0,0,12578.359,5.35
131331,0,1,0,0,0,0,32526.65,3.7
111000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
150864.95,0,0,1,0,0,0,12578.359,5.35
128010,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
132700,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,12578.359,5.35
78000,0,0,0,0,1,0,12578.359,5.35
81931,0,1,0,0,0,0,10127.2495,8.65
148337,0,0,0,0,1,0,12578.359,5.35
81806,0,0,0,0,1,0,2806.685,8.6
280000,0,0,0,0,0,0,20697.1605,8.1
59291,0,0,0,0,1,0,12578.359,5.35
71760,0,0,0,0,1,0,12578.359,5.35
5e+05,0,0,0,0,0,0,1555.709,7.35
87443,0,0,0,0,1,0,12578.359,5.35
150738,0,0,0,0,1,0,12450.6815,3.05
143998,0,0,0,0,1,0,53593.371,3.65
200803,0,1,0,0,0,0,54580.308,5.35
101774,0,0,0,0,1,0,51959.3825,5.55
157706,0,0,0,0,1,0,54580.308,5.35
219440,0,0,0,0,1,0,54580.308,5.35
139008,0,0,0,0,1,0,54580.308,5.35
280000,0,0,0,0,1,0,20137.0695,2.85
76606,0,1,0,0,0,0,12450.6815,3.05
135000,0,0,0,0,1,0,44153.444,7.35
139000,0,0,0,0,1,0,12578.359,5.35
90000,0,0,0,0,1,0,14567.755,3.55
70000,0,0,0,0,1,0,32793.3645,2.8
97885,0,0,0,0,1,0,12578.359,5.35
91429,0,0,0,0,1,0,12578.359,5.35
85322,0,0,0,0,1,0,10949.056,5.75
74610,0,0,0,0,1,0,12578.359,5.35
99133,0,0,0,0,1,0,12578.359,5.35
70000,0,0,0,0,1,0,12578.359,5.35
64584,0,1,0,0,0,0,12578.359,5.35
66000,0,1,0,0,0,0,12578.359,5.35
67200,0,0,0,0,1,0,12578.359,5.35
102000,0,0,0,0,1,0,12450.6815,3.05
99299,0,0,0,0,1,0,12578.359,5.35
65083,0,1,0,0,0,0,32793.3645,2.8
145725,0,0,0,0,1,0,12578.359,5.35
98592,0,0,0,0,1,0,32526.65,3.7
95430,0,1,0,0,0,0,54580.308,5.35
145725,0,0,0,0,1,0,12578.359,5.35
95430,0,1,0,0,0,0,12578.359,5.35
103200,0,0,0,0,1,0,12578.359,5.35
124991,0,0,0,0,1,0,103781.341,4.4
190000,0,1,0,0,0,0,12578.359,5.35
68203,0,0,0,0,1,0,12578.359,5.35
140000,0,1,0,0,0,0,12578.359,5.35
59238,0,0,0,0,1,0,7204.9745,1.25
160000,0,0,0,0,1,0,12578.359,5.35
97406,0,0,0,0,1,0,12578.359,5.35
93640,0,0,0,0,1,0,11735.4825,9.95
155106,0,1,0,0,0,0,54580.308,5.35
101109,0,0,0,0,1,0,12578.359,5.35
108701,0,0,0,0,1,0,12578.359,5.35
169300,0,0,1,0,0,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
93800,0,1,0,0,0,0,12578.359,5.35
97760,0,0,0,0,1,0,12578.359,5.35
120578,0,0,0,0,1,0,12578.359,5.35
186000,0,0,0,0,1,0,12578.359,5.35
97520,0,1,0,0,0,0,12450.6815,3.05
125000,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
178480,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
94037,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
115000,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
117031.2,0,0,0,0,1,0,54580.308,5.35
1e+05,0,0,0,0,1,0,12578.359,5.35
120755,0,0,0,0,1,0,103781.341,4.4
91374,0,1,0,0,0,0,3745.6325,4.9
100150,0,0,0,0,1,0,12578.359,5.35
143448,0,0,0,0,1,0,12578.359,5.35
76981,0,0,0,0,1,0,12578.359,5.35
107153,0,0,0,0,1,0,12578.359,5.35
94952,0,0,1,0,0,0,12578.359,5.35
94952,0,0,0,0,1,0,12450.6815,3.05
112500,0,0,0,0,1,0,12578.359,5.35
138000,0,0,0,0,1,0,12578.359,5.35
102200,0,0,0,0,1,0,12578.359,5.35
53227,0,0,0,0,1,0,12578.359,5.35
101500,0,0,1,0,0,0,12578.359,5.35
60861,0,0,0,0,1,0,12578.359,5.35
86986,0,0,0,0,1,0,12578.359,5.35
161200,0,0,0,0,1,0,54580.308,5.35
175000,0,0,1,0,0,0,12578.359,5.35
90480.17,0,0,0,0,1,0,12578.359,5.35
132912,0,1,0,0,0,0,3745.6325,4.9
81000,0,1,0,0,0,0,4870.7305,5.6
81000,0,1,0,0,0,0,11735.4825,9.95
81000,0,1,0,0,0,0,11735.4825,9.95
81000,0,1,0,0,0,0,4870.7305,5.6
96054,0,0,0,0,1,0,12578.359,5.35
81037,0,0,0,0,1,0,12578.359,5.35
101633,0,0,0,0,1,0,12578.359,5.35
100901,0,0,0,0,1,0,54580.308,5.35
97000,0,0,0,0,1,0,12578.359,5.35
101421,0,0,0,0,1,0,10127.2495,8.65
143222,0,0,0,0,1,0,54580.308,5.35
62500,0,0,1,0,0,0,31435.547,12.5
145000,0,0,1,0,0,0,12578.359,5.35
56950,0,0,0,0,1,0,12578.359,5.35
340000,0,0,0,0,0,0,86581.5005,2
135000,0,0,1,0,0,0,11735.4825,9.95
57363,0,0,1,0,0,0,4870.7305,5.6
62500,0,0,1,0,0,0,12578.359,5.35
88000,0,0,0,0,1,0,12578.359,5.35
87256,0,1,0,0,0,0,33905.298,2.6
125000,0,0,1,0,0,0,12578.359,5.35
160014.4,0,0,0,0,0,0,54580.308,5.35
257576,0,0,0,0,0,0,54580.308,5.35
443300,0,0,0,0,0,0,4157.4145,7.25
153920,0,0,0,0,1,0,53593.371,3.65
105102,0,0,0,0,1,0,54580.308,5.35
145000,0,0,1,0,0,0,54580.308,5.35
145000,0,0,0,0,1,0,12578.359,5.35
70000,0,0,0,0,1,0,32793.3645,2.8
135000,0,1,0,0,0,0,47414.5395,3.95
62067,0,0,0,0,1,0,4212.8895,2.15
46426,0,1,0,0,0,0,3540.4745,35.6
79373,0,0,0,0,1,0,12578.359,5.35
77750,0,0,0,0,1,0,12578.359,5.35
56000,0,0,0,0,1,0,49015.6565,3.6
79227,0,0,0,0,1,0,12578.359,5.35
145000,0,1,0,0,0,0,32793.3645,2.8
120000,0,0,1,0,0,0,12578.359,5.35
83000,0,0,0,0,1,0,12578.359,5.35
90000,0,0,0,0,1,0,12578.359,5.35
110400,0,1,0,0,0,0,12578.359,5.35
95430,0,1,0,0,0,0,4157.4145,7.25
145725,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
120931,0,0,0,0,1,0,12578.359,5.35
153900,0,0,0,0,1,0,12578.359,5.35
90002,0,0,0,0,1,0,12578.359,5.35
93800,0,0,0,0,1,0,12578.359,5.35
93800,0,1,0,0,0,0,12578.359,5.35
134098,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
125000,0,0,0,0,1,0,12578.359,5.35
146000,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
120578,0,0,1,0,0,0,12578.359,5.35
93800,0,1,0,0,0,0,1555.709,7.35
130000,0,1,0,0,0,0,12578.359,5.35
180600,0,0,0,0,0,1,26089.0845,6.25
59197,0,0,1,0,0,0,12578.359,5.35
125206.12,0,0,1,0,0,0,12578.359,5.35
90000,0,0,0,0,1,0,12578.359,5.35
133000,0,0,0,0,1,0,12578.359,5.35
71947,0,0,1,0,0,0,32526.65,3.7
111275,0,0,0,0,1,0,12578.359,5.35
140350,0,0,0,0,1,0,12578.359,5.35
134763,0,0,0,0,1,0,79412.062,3.6
135000,0,1,0,0,0,0,10127.2495,8.65
75462,0,0,0,0,1,0,32526.65,3.7
73500,0,1,0,0,0,0,12578.359,5.35
121386,0,0,0,0,1,0,12578.359,5.35
106000,0,0,0,0,1,0,12578.359,5.35
66000,0,0,0,0,1,0,32526.65,3.7
120000,0,0,1,0,0,0,54580.308,5.35
76814,0,0,1,0,0,0,11735.4825,9.95
175000,0,0,1,0,0,0,12578.359,5.35
260000,0,0,0,0,0,0,1945.012,22.6
201700,0,0,1,0,0,0,14567.755,3.55
123150.06,0,0,1,0,0,0,12578.359,5.35
75954,0,0,1,0,0,0,12578.359,5.35
64500,0,0,1,0,0,0,12578.359,5.35
115000,0,1,0,0,0,0,54580.308,5.35
67028.74,0,0,0,0,1,0,12450.6815,3.05
115000,0,0,0,0,0,1,44153.444,7.35
70000,0,1,0,0,0,0,12578.359,5.35
56742,0,0,0,0,1,0,12578.359,5.35
48797,0,1,0,0,0,0,3745.6325,4.9
48610,0,1,0,0,0,0,3745.6325,4.9
49982,0,1,0,0,0,0,3745.6325,4.9
56202,0,1,0,0,0,0,3745.6325,4.9
165000,0,0,0,0,1,0,54580.308,5.35
253261,0,0,0,0,1,0,54580.308,5.35
113547,0,0,0,0,0,0,2806.685,8.6
90000,0,1,0,0,0,0,103781.341,4.4
115482,0,0,0,0,1,0,12578.359,5.35
66929,0,0,0,0,1,0,12578.359,5.35
144844,0,0,0,0,1,0,12578.359,5.35
135000,0,0,0,0,1,0,12578.359,5.35
161000,0,0,0,0,1,0,14815.049,9.5
94680,0,1,0,0,0,0,12450.6815,3.05
51252,0,0,0,0,1,0,32526.65,3.7
107955,0,0,0,0,1,0,12578.359,5.35
70900,0,1,0,0,0,0,32793.3645,2.8
68786,0,0,0,0,1,0,4212.8895,2.15
150000,0,1,0,0,0,0,12578.359,5.35
122096,0,0,0,0,1,0,12578.359,5.35
88000,0,1,0,0,0,0,6411.3635,33.15
183000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,1,0,0,0,0,47414.5395,3.95
190000,0,1,0,0,0,0,6831.44,10.65
92768,0,0,0,0,1,0,12578.359,5.35
75712,0,1,0,0,0,0,4870.7305,5.6
164000,0,0,0,0,1,0,12578.359,5.35
110000,0,0,1,0,0,0,3341.996,5.3
151000,0,0,0,0,1,0,12578.359,5.35
126000,0,0,0,0,1,0,12578.359,5.35
160000,0,1,0,0,0,0,30379.8645,3.85
90001.6,0,0,0,0,1,0,12578.359,5.35
212700,0,0,1,0,0,0,50741.637,3.05
101338,0,0,0,0,1,0,47414.5395,3.95
67475,0,0,0,0,1,0,32526.65,3.7
144100,0,0,0,0,1,0,12578.359,5.35
96242,0,0,0,0,1,0,12578.359,5.35
156250,0,1,0,0,0,0,54580.308,5.35
127000,0,1,0,0,0,0,12578.359,5.35
93735,0,1,0,0,0,0,12578.359,5.35
120000,0,0,1,0,0,0,3341.996,5.3
155000,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,12578.359,5.35
80000,0,1,0,0,0,0,4157.4145,7.25
119600,0,1,0,0,0,0,12578.359,5.35
155106,0,1,0,0,0,0,12578.359,5.35
150050,0,0,1,0,0,0,12578.359,5.35
126974,0,0,1,0,0,0,12578.359,5.35
183000,0,0,0,0,1,0,54580.308,5.35
124000,0,0,0,0,1,0,12578.359,5.35
99000,0,0,0,0,1,0,12578.359,5.35
120578,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
2e+05,0,1,0,0,0,0,54580.308,5.35
118102,0,0,0,0,1,0,1945.012,22.6
89300,0,0,0,0,1,0,12578.359,5.35
145725,0,0,1,0,0,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
134098,0,0,0,0,1,0,12578.359,5.35
142000,0,0,0,0,1,0,12578.359,5.35
170855,0,0,0,0,1,0,12578.359,5.35
139962,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
113200,0,0,0,0,1,0,12578.359,5.35
155000,0,0,0,0,1,0,12578.359,5.35
1e+05,0,0,0,0,1,0,6279.302,4.55
140500,0,0,0,0,1,0,54580.308,5.35
89149,0,0,0,0,1,0,12578.359,5.35
169700,0,1,0,0,0,0,12578.359,5.35
190000,0,0,1,0,0,0,12578.359,5.35
112500,0,0,1,0,0,0,4960.05,21.8
163944,0,0,1,0,0,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
160000,0,0,0,0,1,0,12578.359,5.35
85000,0,0,1,0,0,0,4358.605,9
180000,0,0,0,0,1,0,12578.359,5.35
230000,0,0,0,0,1,0,32526.65,3.7
145000,0,0,0,0,1,0,12578.359,5.35
64480,0,1,0,0,0,0,32793.3645,2.8
95000,0,0,0,0,1,0,103781.341,4.4
103466,0,1,0,0,0,0,12450.6815,3.05
110282,0,1,0,0,0,0,32793.3645,2.8
148221,0,0,1,0,0,0,12578.359,5.35
103000,0,0,1,0,0,0,12578.359,5.35
106350,0,0,0,0,1,0,32793.3645,2.8
137282,0,0,0,0,1,0,12578.359,5.35
90468,0,1,0,0,0,0,49015.6565,3.6
103200,0,0,1,0,0,0,12578.359,5.35
125000,0,0,0,0,1,0,4407.307,22.9
108098,0,0,0,0,1,0,12578.359,5.35
162628,0,0,0,0,1,0,44153.444,7.35
80000,0,0,0,0,1,0,11735.4825,9.95
230000,0,0,1,0,0,0,12578.359,5.35
250000,0,0,0,0,0,0,21102.5115,8.45
128606,0,0,0,0,0,0,32793.3645,2.8
98880.03,0,0,1,0,0,0,54580.308,5.35
49499.81,0,0,0,0,1,0,54580.308,5.35
62000,0,0,0,0,1,0,4358.605,9
39484,0,0,0,0,1,0,32793.3645,2.8
68173,0,0,1,0,0,0,12578.359,5.35
58000,0,0,0,0,1,0,50741.637,3.05
53520,0,1,0,0,0,0,31435.547,12.5
51000,0,0,0,0,1,0,33905.298,2.6
218000,0,0,0,0,0,0,54580.308,5.35
50790,0,0,0,0,0,0,47414.5395,3.95
208000,0,0,0,0,0,0,1555.709,7.35
225000,0,0,0,0,0,0,11735.4825,9.95
5e+05,0,0,0,0,0,0,1555.709,7.35
22,0,1,0,0,0,0,3745.6325,4.9
22,0,1,0,0,0,0,3745.6325,4.9
22,0,1,0,0,0,0,3745.6325,4.9
59987,0,1,0,0,0,0,3745.6325,4.9
79160.61,0,1,0,0,0,0,3745.6325,4.9
63856,0,0,0,0,1,0,12578.359,5.35
174845,0,0,0,0,0,1,103781.341,4.4
149531,0,0,0,0,1,0,22360.205,6.7
122400,0,1,0,0,0,0,50741.637,3.05
112259.7,0,1,0,0,0,0,10127.2495,8.65
82826,0,0,1,0,0,0,6907.797,14.35
113963,0,0,0,0,1,0,12578.359,5.35
120619,0,0,0,0,1,0,12578.359,5.35
92145.72,0,0,0,0,1,0,12578.359,5.35
130600,0,0,0,0,1,0,12578.359,5.35
65000,0,1,0,0,0,0,12578.359,5.35
81943,0,0,0,0,1,0,32793.3645,2.8
102000,0,0,0,0,1,0,4212.8895,2.15
83000,0,0,0,0,1,0,3540.4745,35.6
102000,0,0,0,0,1,0,44153.444,7.35
89400,0,0,0,0,1,0,12578.359,5.35
68000,0,0,0,0,1,0,12578.359,5.35
62670,0,0,0,0,1,0,32526.65,3.7
105600,0,0,0,0,1,0,12578.359,5.35
150000,0,0,0,0,1,0,11735.4825,9.95
176000,0,1,0,0,0,0,12578.359,5.35
141586,0,0,0,0,1,0,32793.3645,2.8
170000,0,0,0,0,1,0,12578.359,5.35
61318,0,0,0,0,1,0,12578.359,5.35
60486,0,0,0,0,1,0,1555.709,7.35
94001.08,0,0,0,0,1,0,28717.709,2.4
103200,0,1,0,0,0,0,54580.308,5.35
185000,0,0,0,0,1,0,12578.359,5.35
79914,0,0,0,0,1,0,3729.35,12.4
124000,0,0,0,0,1,0,32526.65,3.7
150050,0,0,0,0,1,0,32526.65,3.7
120390,0,0,0,0,1,0,12578.359,5.35
97406,0,0,0,0,1,0,12578.359,5.35
96866,0,0,0,0,1,0,12578.359,5.35
160680,0,0,0,0,1,0,12578.359,5.35
106080,0,0,0,0,1,0,12578.359,5.35
123100,0,0,0,0,1,0,12578.359,5.35
122899,0,1,0,0,0,0,12578.359,5.35
180000,0,0,0,0,1,0,12578.359,5.35
110000,0,0,0,0,1,0,12578.359,5.35
2e+05,0,0,0,0,1,0,12578.359,5.35
170000,0,0,0,0,1,0,12578.359,5.35
61443,0,0,0,0,1,0,12578.359,5.35
145725,0,0,0,0,1,0,12578.359,5.35
101383,0,0,1,0,0,0,11735.4825,9.95
130000,0,0,0,0,1,0,12578.359,5.35
87700,0,0,0,0,1,0,12578.359,5.35
117125,0,0,0,0,1,0,6279.302,4.55
80018,0,0,0,0,1,0,12578.359,5.35
79955,0,0,0,0,1,0,12578.359,5.35
79800,0,0,0,0,1,0,12578.359,5.35
127500,0,0,1,0,0,0,12578.359,5.35
153700,0,0,0,0,1,0,12578.359,5.35
207000,0,0,0,0,1,0,12578.359,5.35
154020,0,0,1,0,0,0,44153.444,7.35
130415.74,0,0,1,0,0,0,7370.1475,12.75
180000,0,0,1,0,0,0,12578.359,5.35
63253,0,0,0,0,1,0,4212.8895,2.15
139668,0,0,0,0,1,0,32526.65,3.7
70000,0,1,0,0,0,0,12578.359,5.35
116418,0,1,0,0,0,0,3540.4745,35.6
132162.48,0,0,0,0,1,0,36684.4655,7.9
141980,0,0,1,0,0,0,12578.359,5.35
78853,0,1,0,0,0,0,54580.308,5.35
77688,0,0,0,0,1,0,12578.359,5.35
67080,0,1,0,0,0,0,12578.359,5.35
129834,0,0,1,0,0,0,28717.709,2.4
1e+05,0,1,0,0,0,0,4870.7305,5.6
69999,0,0,1,0,0,0,14815.049,9.5
56576,0,0,1,0,0,0,12578.359,5.35
131310,0,0,0,0,1,0,32793.3645,2.8
240000,0,0,0,0,0,0,54580.308,5.35
115000,0,0,1,0,0,0,1945.012,22.6
85000,0,0,1,0,0,0,54580.308,5.35
79229.23,0,0,1,0,0,0,12578.359,5.35
85000,0,0,1,0,0,0,44153.444,7.35
77000,0,0,1,0,0,0,79412.062,3.6
63000,0,0,1,0,0,0,44153.444,7.35
62223,0,0,1,0,0,0,14939.108,4.3
49566,0,0,0,1,0,0,33905.298,2.6
95000,0,1,0,0,0,0,12450.6815,3.05
276822,0,0,0,0,0,0,4157.4145,7.25
259350,0,0,0,0,0,0,4407.307,22.9
225000,0,0,0,0,0,0,47414.5395,3.95
145000,0,0,0,0,0,0,54580.308,5.35
22.83,0,1,0,0,0,0,3745.6325,4.9
58240,0,1,0,0,0,0,4157.4145,7.25
198453,0,1,0,0,0,0,54580.308,5.35
283400,0,1,0,0,0,0,97044.9895,2.1
190000,0,0,0,0,1,0,12578.359,5.35
96450,0,0,0,0,1,0,32526.65,3.7
92400,0,0,0,0,1,0,12578.359,5.35
256776,0,1,0,0,0,0,44153.444,7.35
55058,0,1,0,0,0,0,32793.3645,2.8
85000,0,1,0,0,0,0,6411.3635,33.15
62400,0,1,0,0,0,0,12578.359,5.35
84469,0,0,0,0,1,0,33261.5065,9.8
77750,0,0,0,0,1,0,12578.359,5.35
83000,0,0,0,0,1,0,12578.359,5.35
105000,0,1,0,0,0,0,12578.359,5.35
62067,0,0,0,0,0,0,5313.746,6.35
126277,0,1,0,0,0,0,53593.371,3.65
70054,0,0,0,0,1,0,12578.359,5.35
72000,0,1,0,0,0,0,12578.359,5.35
100110,0,0,0,0,1,0,12578.359,5.35
210000,0,0,0,0,1,0,12578.359,5.35
126000,0,0,0,0,1,0,12578.359,5.35
42952,0,1,0,0,0,0,12578.359,5.35
72000,0,0,0,0,1,0,32526.65,3.7
53290,0,1,0,0,0,0,32793.3645,2.8
72134,0,0,0,0,1,0,47414.5395,3.95
144518,0,1,0,0,0,0,79412.062,3.6
140000,0,1,0,0,0,0,11735.4825,9.95
120931,0,0,0,0,1,0,12578.359,5.35
150050,0,0,0,0,1,0,12578.359,5.35
120000,0,0,0,0,1,0,12578.359,5.35
128450,0,0,0,0,1,0,12578.359,5.35
51,0,1,0,0,0,0,4157.4145,7.25
106680,0,0,0,0,1,0,12578.359,5.35
137000,0,0,0,0,1,0,12578.359,5.35
130894,0,0,0,0,1,0,12578.359,5.35
171000,0,0,0,0,1,0,44153.444,7.35
113110,0,0,0,0,1,0,65504.595,3.7
99331,0,0,0,0,1,0,12578.359,5.35
100526,0,0,0,0,1,0,12578.359,5.35
124000,0,0,0,0,1,0,7204.9745,1.25
125000,0,0,0,0,1,0,12578.359,5.35
113110,0,0,0,0,1,0,12578.359,5.35
192000,0,0,0,0,1,0,12578.359,5.35
175000,0,0,0,0,1,0,12578.359,5.35
152000,0,0,0,0,1,0,12578.359,5.35
144200,0,0,1,0,0,0,32793.3645,2.8
93800,0,1,0,0,0,0,32793.3645,2.8
175107,0,1,0,0,0,0,65504.595,3.7
128100,0,0,0,0,1,0,16998.561,5.6
157477,0,0,0,0,1,0,12578.359,5.35
106080,0,0,1,0,0,0,7204.9745,1.25
90584,0,0,0,0,1,0,12578.359,5.35
84573,0,1,0,0,0,0,3745.6325,4.9
157539,0,1,0,0,0,0,1555.709,7.35
82472,0,0,0,0,1,0,12578.359,5.35
145600,0,0,0,0,1,0,12578.359,5.35
115100,0,0,0,0,0,0,12578.359,5.35
113027,0,0,0,0,1,0,50741.637,3.05
83000,0,0,0,0,1,0,12578.359,5.35
164112,0,0,0,0,1,0,50741.637,3.05
161000,0,0,0,0,1,0,44153.444,7.35
80000,0,1,0,0,0,0,47414.5395,3.95
69597,0,0,0,0,1,0,12578.359,5.35
180000,0,1,0,0,0,0,47414.5395,3.95
101500.1,0,0,0,0,1,0,54580.308,5.35
139369,0,0,0,0,1,0,12578.359,5.35
89731,0,0,0,0,1,0,12578.359,5.35
